#This file contains the data and best fit. 
#The first three columns are the data (x, y and y error)
#The next column is the transit component of the best fit (including airmass term)
#The next column is the airmass term (subtract from model and data to remove)
#The final three columns represent the GP fit to the red noise in the residuals:
# the first column is the mean of all the functions represented by the GP
# the second column is the 1sigma upper limit to the functions represented by the GP
# the third column is the 1sigma lower limit to the functions represented by the GP
54835.877898 0.985430 0.000531 0.985793 1.001396 -0.000474 -0.000256 -0.000691
54835.878907 0.984760 0.000527 0.985700 1.001373 -0.000451 -0.000236 -0.000666
54835.879916 0.984840 0.000527 0.985612 1.001350 -0.000399 -0.000178 -0.000620
54835.880905 0.985300 0.000539 0.985529 1.001329 -0.000337 -0.000110 -0.000564
54835.881894 0.986080 0.000536 0.985451 1.001307 -0.000304 -0.000071 -0.000537
54835.882904 0.985590 0.000537 0.985374 1.001285 -0.000339 -0.000106 -0.000571
54835.883913 0.984400 0.000527 0.985302 1.001263 -0.000430 -0.000208 -0.000652
54835.884922 0.984580 0.000526 0.985232 1.001241 -0.000524 -0.000310 -0.000738
54835.885911 0.984280 0.000534 0.985168 1.001220 -0.000583 -0.000370 -0.000796
54835.886900 0.984700 0.000519 0.985107 1.001199 -0.000606 -0.000407 -0.000805
54835.887936 0.984220 0.000545 0.985046 1.001177 -0.000580 -0.000378 -0.000781
54835.888899 0.983770 0.000527 0.984992 1.001157 -0.000499 -0.000285 -0.000713
54835.889908 0.984750 0.000528 0.984938 1.001136 -0.000370 -0.000147 -0.000593
54835.890918 0.985340 0.000531 0.984887 1.001115 -0.000237 -0.000005 -0.000470
54835.891907 0.984890 0.000539 0.984840 1.001095 -0.000156 0.000076 -0.000387
54835.892896 0.984700 0.000533 0.984795 1.001075 -0.000111 0.000114 -0.000336
54835.893905 0.984920 0.000527 0.984752 1.001055 -0.000099 0.000119 -0.000318
54835.894914 0.984260 0.000534 0.984712 1.001035 -0.000096 0.000130 -0.000321
54835.895903 0.983630 0.000544 0.984675 1.001015 -0.000066 0.000168 -0.000300
54835.896892 0.985230 0.000528 0.984640 1.000996 -0.000002 0.000235 -0.000240
54835.897901 0.984240 0.000525 0.984606 1.000976 0.000066 0.000300 -0.000167
54835.898910 0.985500 0.000520 0.984576 1.000956 0.000118 0.000349 -0.000114
54835.899920 0.984900 0.000524 0.984547 1.000937 0.000117 0.000346 -0.000113
54835.900909 0.984000 0.000539 0.984521 1.000918 0.000083 0.000301 -0.000135
54835.901898 0.984540 0.000527 0.984497 1.000899 0.000040 0.000244 -0.000164
54835.902907 0.985080 0.000531 0.984476 1.000881 -0.000003 0.000209 -0.000215
54835.903916 0.983690 0.000520 0.984456 1.000862 -0.000031 0.000192 -0.000253
54835.904905 0.984190 0.000531 0.984439 1.000844 -0.000023 0.000205 -0.000250
54835.905894 0.984580 0.000522 0.984424 1.000826 0.000028 0.000256 -0.000200
54835.906903 0.984100 0.000521 0.984411 1.000807 0.000092 0.000321 -0.000137
54835.907912 0.985220 0.000521 0.984400 1.000789 0.000159 0.000391 -0.000072
54835.908922 0.984470 0.000520 0.984392 1.000771 0.000191 0.000422 -0.000041
54835.909911 0.984600 0.000535 0.984386 1.000754 0.000186 0.000419 -0.000047
54835.910900 0.985120 0.000518 0.984382 1.000736 0.000138 0.000368 -0.000093
54835.911909 0.984070 0.000517 0.984380 1.000719 0.000050 0.000273 -0.000174
54835.912918 0.984450 0.000523 0.984381 1.000702 -0.000051 0.000175 -0.000277
54835.913907 0.983950 0.000535 0.984384 1.000685 -0.000144 0.000080 -0.000368
54835.914896 0.984180 0.000515 0.984390 1.000668 -0.000208 0.000011 -0.000426
54835.915905 0.983850 0.000523 0.984398 1.000651 -0.000228 -0.000012 -0.000443
54835.916915 0.984580 0.000515 0.984409 1.000634 -0.000201 0.000024 -0.000427
54835.917904 0.983880 0.000530 0.984422 1.000618 -0.000147 0.000078 -0.000372
54835.918893 0.984420 0.000517 0.984438 1.000602 -0.000063 0.000165 -0.000291
54835.919902 0.984590 0.000514 0.984458 1.000586 0.000041 0.000272 -0.000190
54835.920911 0.984030 0.000520 0.984480 1.000570 0.000146 0.000372 -0.000079
54835.921920 0.985280 0.000516 0.984505 1.000554 0.000260 0.000487 0.000032
54835.922909 0.985450 0.000523 0.984533 1.000538 0.000349 0.000585 0.000112
54835.923898 0.984560 0.000515 0.984564 1.000523 0.000407 0.000649 0.000164
54835.924907 0.984790 0.000516 0.984600 1.000507 0.000438 0.000676 0.000199
54835.925917 0.985390 0.000518 0.984638 1.000492 0.000455 0.000686 0.000223
54835.926906 0.985290 0.000522 0.984680 1.000477 0.000445 0.000671 0.000219
54835.927895 0.985530 0.000508 0.984726 1.000463 0.000420 0.000649 0.000190
54835.928904 0.984730 0.000513 0.984777 1.000448 0.000388 0.000626 0.000150
54835.929913 0.983730 0.000510 0.984832 1.000433 0.000387 0.000623 0.000152
54835.930902 0.986110 0.000521 0.984891 1.000419 0.000427 0.000650 0.000204
54835.931891 0.986190 0.000509 0.984955 1.000405 0.000451 0.000673 0.000229
54835.932900 0.986140 0.000510 0.985025 1.000390 0.000420 0.000642 0.000199
54835.933909 0.984660 0.000509 0.985100 1.000376 0.000354 0.000583 0.000125
54835.934919 0.985090 0.000510 0.985182 1.000363 0.000300 0.000530 0.000070
54835.935908 0.985330 0.000519 0.985268 1.000349 0.000284 0.000508 0.000061
54835.936897 0.985910 0.000506 0.985361 1.000336 0.000295 0.000518 0.000072
54835.937906 0.986100 0.000507 0.985464 1.000322 0.000300 0.000523 0.000077
54835.938915 0.985580 0.000507 0.985574 1.000309 0.000294 0.000522 0.000067
54835.939904 0.985620 0.000518 0.985691 1.000296 0.000288 0.000509 0.000067
54835.940893 0.986410 0.000513 0.985817 1.000283 0.000266 0.000482 0.000050
54835.941902 0.986330 0.000512 0.985955 1.000271 0.000218 0.000432 0.000003
54835.942911 0.986690 0.000507 0.986106 1.000258 0.000130 0.000334 -0.000075
